Corretora,Nº Nota,Data,Compra/Venda,Mercado,Ativo,Quantidade,Preço,Total,Taxa
Rico,1954203,2021-03-17 0:00:00,C,Opções,ELETQ339,100,2.47,-247,7.5
Rico,1954203,2021-03-17 0:00:00,V,Opções,ELETQ339,-100,2.5,250,7.5
Rico,1954203,2021-03-17 0:00:00,V,Opções,ELETQ339,-100,2.5,250,7.5
Rico,1989624,2021-03-18 0:00:00,C,Opções,IRBRD635,400,0.32,-128,7.5
Rico,2024473,2021-03-19 0:00:00,V,Opções,B3SAD531,-200,3.74,748,7.5
Rico,2024473,2021-03-19 0:00:00,V,Opções,PETRD261,-100,0.39,39,7.5
Rico,2024473,2021-03-19 0:00:00,V,Opções,PETRD261,-100,0.37,37,7.5
Rico,2024473,2021-03-19 0:00:00,C,Opções,B3SAP540,200,1.19,-238,7.5
Rico,2024473,2021-03-19 0:00:00,V,Opções,PETRP208,-100,0.91,91,7.5
Rico,2024473,2021-03-19 0:00:00,V,Opções,PETRP208,-100,0.95,95,7.5
Rico,2024473,2021-03-19 0:00:00,C,Opções,PETRP243,100,2.39,-239,7.5
Rico,2024473,2021-03-19 0:00:00,C,Opções,PETRP243,100,2.46,-246,7.5
Rico,2058392,2021-03-22 0:00:00,C,Opções,IRBRP605,400,0.34,-136,7.5
Rico,2186910,2021-03-26 0:00:00,C,Opções,USIMD160,100,1.3,-130,7.5
Rico,2186910,2021-03-26 0:00:00,V,Opções,USIME170,-300,1.33,399,7.5
Rico,2186910,2021-03-26 0:00:00,V,Opções,AZULP340,-100,0.8,80,7.5
Rico,2186910,2021-03-26 0:00:00,V,Opções,CSANP850,-100,1.22,122,7.5
Rico,2355361,2021-04-05 0:00:00,C,Opções,ENEVD824,400,0.03,-12,7.5
Rico,2355361,2021-04-05 0:00:00,C,Opções,FLRYP250,200,0.16,-32,7.5
Rico,2355361,2021-04-05 0:00:00,C,Opções,RAILP174,100,0.04,-4,7.5
Rico,2394149,2021-04-06 0:00:00,C,Opções,IGTAD367,100,1.25,-125,7.5
Rico,2502864,2021-04-09 0:00:00,C,Vista,BABA34,23,44.92,-1033.16,0
Rico,2502864,2021-04-09 0:00:00,C,Vista,GOGL34,12,85.4,-1024.8,0
Rico,2502864,2021-04-09 0:00:00,C,Vista,AMZO34,9,120.86,-1087.74,0
Rico,2502864,2021-04-09 0:00:00,C,Vista,AAPL34,14,74.78,-1046.92,0
Rico,2502864,2021-04-09 0:00:00,C,Vista,BERK34,34,75,-2550,0
Rico,2502864,2021-04-09 0:00:00,C,Vista,JDCO34,2,455.99,-911.98,0
Rico,2502864,2021-04-09 0:00:00,C,Vista,DISB34,22,70.44,-1549.68,0
Rico,2502865,2021-04-09 0:00:00,V,Opções,ELETD354,-100,2.5,250,7.5
Rico,2538383,2021-04-12 0:00:00,C,Opções,ELETQ339,100,1.19,-119,7.5
Rico,2613516,2021-04-14 0:00:00,C,Opções,BOVAP110,100,0.1,-10,7.5
Rico,2696382,2021-04-16 0:00:00,C,Opções,CSANP850,100,0.05,-5,7.5
Rico,2736981,2021-04-19 0:00:00,V,Exercício de opções (ativo),ELET3,-100,32.56,3256,0
Rico,2736981,2021-04-19 0:00:00,V,Exercício de opções ( ajuste ),ELETD340,-100,0,0,0
Rico,2736982,2021-04-19 0:00:00,C,Opções,USIME170,300,5,-1500,7.5
Rico,2780315,2021-04-20 0:00:00,V,Vista,RRRP3,-100,43.99,4399,0
Rico,2780315,2021-04-20 0:00:00,C,Vista,ANIM3,100,10.24,-1024,0
Rico,2780315,2021-04-20 0:00:00,C,Vista,ANIM3,200,10.24,-2048,0
Rico,2780315,2021-04-20 0:00:00,V,Vista,USIM5,-300,20.85,6255,0
Rico,2780316,2021-04-20 0:00:00,V,Opções,ALSOE295,-100,0.55,55,6.5625
Rico,2780316,2021-04-20 0:00:00,V,Opções,ENEVE170,-300,0.3,90,6.5625
Rico,2780316,2021-04-20 0:00:00,V,Opções,ENEVE170,-100,0.3,30,6.5625
Rico,2780316,2021-04-20 0:00:00,V,Opções,POMOG290,-2000,0.13,260,6.5625
Rico,2780316,2021-04-20 0:00:00,V,Opções,RAILE222,-200,0.27,54,6.5625
Rico,2780316,2021-04-20 0:00:00,V,Opções,ITUBQ253,-500,0.3,150,6.5625
Rico,2780316,2021-04-20 0:00:00,V,Opções,PETRQ226,-600,0.44,264,6.5625
Rico,2780316,2021-04-20 0:00:00,V,Opções,VVARQ117,-1100,0.33,363,6.5625
Modal,670728,2021-04-20 0:00:00,C,Vista,RBRR11,1,100.54,-100.54,0
Modal,670728,2021-04-20 0:00:00,C,Vista,RBRR11,14,100.54,-1407.56,0
Modal,670728,2021-04-20 0:00:00,C,Vista,RBRR11,1,100.54,-100.54,0
Modal,670728,2021-04-20 0:00:00,C,Vista,RBRR11,8,100.54,-804.32,0
Modal,670728,2021-04-20 0:00:00,C,Vista,RBRR11,1,100.54,-100.54,0
Modal,670728,2021-04-20 0:00:00,C,Vista,RBRR11,1,100.54,-100.54,0
Modal,670728,2021-04-20 0:00:00,V,Vista,AMBP3,-100,27.15,2715,0
Rico,2819062,2021-04-22 0:00:00,V,Opções,RDORE717,-100,1.1,110,7.5
Modal,688153,2021-04-23 0:00:00,C,Vista,HGRU11,1,123,-123,0
Rico,3000746,2021-04-29 0:00:00,V,Opções,MRFGQ180,-200,0.35,70,7.5
Xp,33862323,2021-05-03 0:00:00,C,Vista,BOVA11,22,114.56,-2520.32,4.9
Rico,3225961,2021-05-07 0:00:00,V,Opções,USIMQ215,-100,0.41,41,7.5
Rico,3225961,2021-05-07 0:00:00,V,Opções,USIMQ215,-400,0.42,168,7.5
Rico,3304528,2021-05-11 0:00:00,C,Opções,ITUBQ253,500,0.06,-30,7.5
Rico,3304528,2021-05-11 0:00:00,V,Opções,ITUBR261,-500,0.34,170,7.5
Rico,3304528,2021-05-11 0:00:00,C,Opções,MRFGQ180,200,0.09,-18,7.5
Rico,3378690,2021-05-13 0:00:00,C,Opções,RAILE222,200,0.07,-14,7.5
Rico,3457938,2021-05-17 0:00:00,C,Opções,VALEE832,100,12.51,-1251,7.5
Rico,3457938,2021-05-17 0:00:00,V,Opções,VALEF108,-100,10.8,1080,7.5
Rico,3457938,2021-05-17 0:00:00,C,Opções,PETRQ226,600,0.03,-18,7.5
Rico,3457938,2021-05-17 0:00:00,V,Opções,PRIOQ880,-2000,0.12,240,7.5
Rico,3497433,2021-05-18 0:00:00,C,Opções,ENEVE170,400,0.17,-68,7.5
Rico,3497433,2021-05-18 0:00:00,V,Opções,ELETQ365,-600,0.29,174,7.5
Rico,3497433,2021-05-18 0:00:00,C,Opções,ITUBR261,500,0.18,-90,7.5
Rico,3497433,2021-05-18 0:00:00,C,Opções,VVARQ117,1100,0.08,-88,7.5
Rico,3533521,2021-05-19 0:00:00,C,Opções,POMOG290,2000,0.13,-260,7.5
Rico,3533521,2021-05-19 0:00:00,V,Opções,ELETR325,-300,0.31,93,7.5
Rico,3533521,2021-05-19 0:00:00,V,Opções,LAMER136,-700,0.1,70,7.5
Rico,3533521,2021-05-19 0:00:00,C,Opções,PRIOQ880,2000,0.1,-200,7.5
Rico,3567666,2021-05-20 0:00:00,C,Opções,ALSOE295,100,0.16,-16,7.5
Rico,3567666,2021-05-20 0:00:00,C,Opções,EMBRE147,400,1.35,-540,7.5
Rico,3567666,2021-05-20 0:00:00,C,Opções,USIMQ215,500,1.07,-535,7.5
Rico,3567666,2021-05-20 0:00:00,V,Opções,USIMR205,-500,1.21,605,7.5
Rico,3599364,2021-05-21 0:00:00,V,Exercício de opções (ativo),RDOR3,-100,71.66,7166,0
Rico,3599364,2021-05-21 0:00:00,V,Exercício de opções ( ajuste ),RDORE717,-100,0,0,0
Rico,3631347,2021-05-24 0:00:00,V,Opções,EMBRF170,-400,0.85,340,7.5
Rico,3631347,2021-05-24 0:00:00,V,Opções,CSANR880,-300,0.62,186,7.5
Rico,3631347,2021-05-24 0:00:00,V,Opções,CSNAR385,-300,0.4,120,7.5
Rico,3631347,2021-05-24 0:00:00,V,Opções,CYRER206,-500,0.23,115,7.5
Rico,3631347,2021-05-24 0:00:00,C,Opções,USIMR205,500,1.55,-775,7.5
Rico,3664962,2021-05-25 0:00:00,V,Vista,ANIM3,-200,12.15,2430,0
Rico,3664962,2021-05-25 0:00:00,V,Vista,ANIM3,-100,12.15,1215,0
Rico,3664963,2021-05-25 0:00:00,V,Opções,B3SAR494,-600,0.1,60,7.5
Rico,3664963,2021-05-25 0:00:00,V,Opções,PETRR198,-400,0.15,60,7.5
Rico,3801181,2021-05-31 0:00:00,C,Opções,CSANR880,100,0.15,-15,7.5
Rico,3801181,2021-05-31 0:00:00,C,Opções,CSNAR385,300,0.14,-42,7.5
Rico,3838821,2021-06-01 0:00:00,C,Opções,B3SAR494,600,0.05,-30,5
Rico,3838821,2021-06-01 0:00:00,C,Opções,CSANR880,200,0.11,-22,5
Rico,3838821,2021-06-01 0:00:00,C,Opções,CYRER206,500,0.06,-30,5
Rico,3838821,2021-06-01 0:00:00,C,Opções,LAMER136,100,0.02,-2,5
Rico,3838821,2021-06-01 0:00:00,C,Opções,LAMER136,200,0.02,-4,5
Rico,3838821,2021-06-01 0:00:00,C,Opções,LAMER136,200,0.02,-4,5
Rico,3920309,2021-06-04 0:00:00,V,Fracionario,GGPS3,-16,17.85,285.6,0
Rico,3920310,2021-06-04 0:00:00,C,Opções,PETRR198,400,0.03,-12,7.5
Rico,3956868,2021-06-07 0:00:00,C,Opções,LAMER136,200,0.02,-4,0
Nuinvest,93280,2021-06-07 0:00:00,V,Opções,MRFGS168,-100,0.53,53,0
Rico,4066780,2021-06-10 0:00:00,C,Opções,ELETR325,300,0.02,-6,7.5
Rico,4125921,2021-06-14 0:00:00,V,Vista,EMBR3,-200,21.11,4222,0
Rico,4125921,2021-06-14 0:00:00,V,Vista,EMBR3,-200,21.11,4222,0
Rico,4125922,2021-06-14 0:00:00,C,Opções,EMBRF170,400,4.1,-1640,7.5
Rico,4125922,2021-06-14 0:00:00,C,Opções,VALEF108,100,10.64,-1064,7.5
Rico,4236886,2021-06-17 0:00:00,V,Opções,BRDTS260,-400,0.23,92,7.5
Rico,4236886,2021-06-17 0:00:00,V,Opções,EMBRS162,-100,0.26,26,7.5
Rico,4236886,2021-06-17 0:00:00,V,Opções,LRENS439,-300,0.82,246,7.5
Nuinvest,321408,2021-06-18 0:00:00,V,Opções,ELETR453,-100,0.26,26,0
Rico,4307091,2021-06-21 0:00:00,V,Opções,PETRS297,-400,0.98,392,0
Nuinvest,444175,2021-06-25 0:00:00,C,Opções,BOVAS126,11,3.29,-36.19,0
Nuinvest,444175,2021-06-25 0:00:00,C,Opções,MRFGS168,100,0.08,-8,0
Nuinvest,444175,2021-06-25 0:00:00,V,Opções,BOVAS131,-10,7.5,75,0
Nuinvest,469159,2021-06-28 0:00:00,C,Opções,BOVAS131,10,8.4,-84,0
Nuinvest,496812,2021-06-29 0:00:00,V,Opções,BOVAS126,-11,4.5,49.5,0
Rico,4630563,2021-07-05 0:00:00,V,Vista,STOC31,-1,351.49,351.49,0
Nuinvest,53734,2021-07-05 0:00:00,V,Opções,BRDTS289,-400,0.55,220,0
Rico,4659076,2021-07-06 0:00:00,V,Vista,GOGL34,-12,86.4,1036.8,0
Rico,4659076,2021-07-06 0:00:00,V,Vista,AMZO34,-4,119.86,479.44,0
Rico,4659076,2021-07-06 0:00:00,V,Vista,AMZO34,-5,119.86,599.3,0
Rico,4659076,2021-07-06 0:00:00,V,Vista,AAPL34,-14,73.26,1025.64,0
Rico,4659076,2021-07-06 0:00:00,V,Vista,AURA33,-3,67.78,203.34,0
Rico,4659076,2021-07-06 0:00:00,V,Vista,AURA33,-20,67.78,1355.6,0
Rico,4659076,2021-07-06 0:00:00,V,Vista,AURA33,-30,67.78,2033.4,0
Rico,4659077,2021-07-06 0:00:00,C,Opções,EMBRS162,100,0.07,-7,0
Rico,4742325,2021-07-12 0:00:00,C,Opções,LRENS439,300,0.26,-78,0
Nuinvest,146716,2021-07-12 0:00:00,V,Opções,PETRS279,-400,0.33,132,0
Rico,4798587,2021-07-14 0:00:00,V,Vista,JDCO34,-2,384,768,0
Rico,4825775,2021-07-15 0:00:00,C,Opções,PETRS297,400,1.67,-668,0
Nuinvest,220922,2021-07-15 0:00:00,C,Opções,BRDTS289,400,0.32,-128,0
Nuinvest,220922,2021-07-15 0:00:00,C,Opções,PETRS279,400,0.15,-60,0
Nuinvest,249557,2021-07-16 0:00:00,V,Opções,BRDTT279,-400,0.89,356,0
Nuinvest,249557,2021-07-16 0:00:00,V,Opções,PETRT254,-300,0.79,237,0
Rico,4889678,2021-07-19 0:00:00,V,Opções,AERIH105,-300,0.14,42,0
Rico,4889678,2021-07-19 0:00:00,V,Opções,MYPKH165,-200,0.29,58,0
Rico,4889678,2021-07-19 0:00:00,V,Opções,NEOEH195,-200,0.14,28,0
Rico,4889678,2021-07-19 0:00:00,V,Opções,POMOH350,-1100,0.05,55,0
Rico,4889678,2021-07-19 0:00:00,V,Opções,POMOH350,-900,0.05,45,0
Rico,4889678,2021-07-19 0:00:00,V,Opções,VALEH124,-100,0.91,91,0
Rico,4889678,2021-07-19 0:00:00,V,Opções,BOVAT119,-4,2.83,11.32,0
Rico,4920602,2021-07-20 0:00:00,V,Opções,BOVAH123,-25,1.66,41.5,0
Rico,4920602,2021-07-20 0:00:00,V,Opções,BOVAT119,-3,2.51,7.53,0
Rico,4947114,2021-07-21 0:00:00,V,Opções,BRKMT500,-100,0.66,66,0
Rico,5106618,2021-07-30 0:00:00,V,Opções,MGLUT187,-500,0.21,105,0
Rico,5155457,2021-08-03 0:00:00,C,Opções,AERIH105,300,0.07,-21,0
Rico,5155457,2021-08-03 0:00:00,C,Opções,BOVAH123,25,0.49,-12.25,0
Rico,5155457,2021-08-03 0:00:00,C,Opções,MYPKH165,200,0.11,-22,0
Rico,5155457,2021-08-03 0:00:00,C,Opções,NEOEH195,100,0.01,-1,0
Rico,5155457,2021-08-03 0:00:00,C,Opções,NEOEH195,100,0.01,-1,0
Rico,5155457,2021-08-03 0:00:00,C,Opções,VALEH124,100,0.41,-41,0
Rico,5155457,2021-08-03 0:00:00,V,Opções,BOVAV109,-100,3.64,364,0
Rico,5155457,2021-08-03 0:00:00,C,Opções,BRKMT500,100,0.16,-16,0
Rico,5198679,2021-08-05 0:00:00,C,Opções,POMOH350,1000,0.02,-20,0
Rico,5198679,2021-08-05 0:00:00,C,Opções,POMOH350,1000,0.02,-20,0
Rico,5198679,2021-08-05 0:00:00,C,Opções,BOVAT119,7,2.36,-16.52,0
Rico,5198679,2021-08-05 0:00:00,C,Opções,MGLUT187,500,0.29,-145,0
Rico,5198679,2021-08-05 0:00:00,V,Opções,MGLUV190,-500,0.82,410,0
Rico,5198679,2021-08-05 0:00:00,V,Opções,VVARV110,-900,0.39,351,0
Nuinvest,72048,2021-08-05 0:00:00,C,Opções,BRDTT279,400,0.59,-236,0
Nuinvest,72048,2021-08-05 0:00:00,C,Opções,PETRT254,300,0.19,-57,0
Nuinvest,72048,2021-08-05 0:00:00,V,Opções,BRDTU276,-400,1.04,416,0
Nuinvest,72048,2021-08-05 0:00:00,V,Opções,PETRV290,-400,1.24,496,0
Rico,5333279,2021-08-13 0:00:00,C,Vista,B3SA3,100,14.23,-1423,0
Genial,2665,2021-08-18 0:00:00,V,Vista,B3SA3,-100,13.89,1389,0
Genial,2665,2021-08-18 0:00:00,V,Vista,B3SA3,-100,13.87,1387,0
Genial,2665,2021-08-18 0:00:00,C,Vista,B3SA3,100,13.83,-1383,0
Genial,2665,2021-08-18 0:00:00,C,Vista,B3SA3,100,13.88,-1388,0
Genial,2882,2021-08-19 0:00:00,C,Vista,B3SA3,100,13.93,-1393,0
Genial,2883,2021-08-19 0:00:00,V,Opções,B3SAH140,-100,0.24,24,0
Genial,2836,2021-08-20 0:00:00,C,Vista,BOVA11,15,113.35,-1700.25,0
Genial,2836,2021-08-20 0:00:00,V,Vista,B3SA3,-100,14.19,1419,0
Genial,2837,2021-08-20 0:00:00,C,Opções,B3SAH140,100,0.36,-36,0
Genial,2898,2021-08-23 0:00:00,V,Opções,BOVAI114,-15,2.23,33.45,0
Genial,2902,2021-08-24 0:00:00,V,Opções,BOVAW109,-1,2.37,2.37,0
Genial,2902,2021-08-24 0:00:00,C,Opções,BOVAW116,1,4.64,-4.64,0
Nuinvest,421185,2021-08-26 0:00:00,C,Opções,PETRV290,400,0.77,-308,0
Genial,3298,2021-08-31 0:00:00,V,Vista,BOVA11,-13,114.24,1485.12,0
Genial,3298,2021-08-31 0:00:00,V,Vista,BOVA11,-1,114.24,114.24,0
Genial,3298,2021-08-31 0:00:00,V,Vista,BOVA11,-1,114.24,114.24,0
Genial,3299,2021-08-31 0:00:00,C,Opções,PETRR500,100,16.5,-1650,0
Genial,3299,2021-08-31 0:00:00,C,Opções,BOVAI114,14,2.44,-34.16,0
Genial,3299,2021-08-31 0:00:00,C,Opções,BOVAI114,1,2.44,-2.44,0
Rico,5596403,2021-09-01 0:00:00,V,Opções,POMOI290,-2000,0.06,120,0
Genial,2788,2021-09-02 0:00:00,C,Vista,PETR4,200,26.87,-5374,0
Genial,2789,2021-09-02 0:00:00,V,Opções,PETRI222,-200,0.21,42,0
Genial,2789,2021-09-02 0:00:00,C,Opções,PETRR500,100,16.56,-1656,0
Genial,2099,2021-09-06 0:00:00,C,Vista,PETR4,100,26.42,-2642,0
Genial,2100,2021-09-06 0:00:00,V,Opções,PETRI254,-100,0.69,69,0
Rico,5686866,2021-09-09 0:00:00,C,Opções,POMOI290,2000,0.02,-40,0
Genial,2577,2021-09-10 0:00:00,C,Opções,ABEVI155,500,1.01,-505,0
Genial,2661,2021-09-13 0:00:00,C,Opções,PETRI254,100,0.33,-33,0
Genial,2661,2021-09-13 0:00:00,C,Opções,PETRI222,200,0.03,-6,0
Genial,2564,2021-09-14 0:00:00,V,Opções,ABEVI155,-500,1.11,555,0
Genial,2564,2021-09-14 0:00:00,V,Opções,PETRJ306,-300,0.21,63,0
Nuinvest,214220,2021-09-15 0:00:00,C,Opções,BRDTU276,400,2.33,-932,0
Nuinvest,214220,2021-09-15 0:00:00,V,Opções,BRDTV275,-400,2.33,932,0
Nuinvest,214220,2021-09-15 0:00:00,V,Opções,CSANV230,-600,0.81,486,0
Genial,3040,2021-09-17 0:00:00,C,Vista,AMAR3,400,5.71,-2284,0
Genial,3040,2021-09-17 0:00:00,V,Vista,AMAR3,-400,5.72,2288,0
Genial,3041,2021-09-17 0:00:00,V,Opções,BOVAW116,-1,8.42,8.42,0
Genial,3041,2021-09-17 0:00:00,C,Opções,BOVAW109,1,4.87,-4.87,0
Modal,74283,2021-09-20 0:00:00,C,Vista,NPAR11,26,15.55,-404.3,0
Nuinvest,292860,2021-09-20 0:00:00,V,Opções,BOVAJ96,-7,3.28,22.96,0
Genial,3248,2021-09-20 0:00:00,V,Opções,AMARW480,-2900,0.27,783,0
Genial,3248,2021-09-20 0:00:00,V,Opções,PETRJ288,-400,0.22,88,0
Genial,3248,2021-09-20 0:00:00,V,Opções,AMARW480,-200,0.27,54,0
Genial,3248,2021-09-20 0:00:00,C,Opções,PETRJ288,100,0.23,-23,0
Genial,3248,2021-09-20 0:00:00,C,Opções,PETRJ306,300,0.08,-24,0
Genial,2414,2021-09-24 0:00:00,C,Opções,BOVAV108,400,2.02,-808,0
Genial,2551,2021-09-27 0:00:00,V,Opções,BOVAV108,-400,2.03,812,0
Nuinvest,428041,2021-09-28 0:00:00,C,Opções,CSANV230,600,0.65,-390,0
Xp,39915935,2021-09-29 0:00:00,C,Vista,TORD11,13,10.22,-132.86,0
Modal,116514,2021-09-29 0:00:00,C,Vista,NPAR11,3,15.7,-47.1,0
Nuinvest,449927,2021-09-29 0:00:00,V,Opções,CSANW220,-600,0.74,444,0
Rico,5962085,2021-10-01 0:00:00,C,Vista,BLMR11,5,7.65,-38.25,0
Rico,5962085,2021-10-01 0:00:00,C,Vista,BLMR11,1,7.65,-7.65,0
Rico,5962085,2021-10-01 0:00:00,C,Vista,BLMR11,5,7.65,-38.25,0
Rico,5962085,2021-10-01 0:00:00,C,Vista,BLMR11,5,7.65,-38.25,0
Rico,5962085,2021-10-01 0:00:00,C,Vista,BLMR11,5,7.65,-38.25,0
Rico,5962085,2021-10-01 0:00:00,C,Vista,BLMR11,10,7.65,-76.5,0
Rico,5962085,2021-10-01 0:00:00,C,Vista,BLMR11,2,7.65,-15.3,0
Rico,5962085,2021-10-01 0:00:00,C,Vista,BLMR11,1,7.65,-7.65,0
Rico,5962085,2021-10-01 0:00:00,C,Vista,BLMR11,5,7.65,-38.25,0
Rico,5962085,2021-10-01 0:00:00,C,Vista,BLMR11,5,7.65,-38.25,0
Rico,5962085,2021-10-01 0:00:00,C,Vista,BLMR11,5,7.65,-38.25,0
Rico,5962085,2021-10-01 0:00:00,C,Vista,BLMR11,5,7.65,-38.25,0
Rico,5962085,2021-10-01 0:00:00,C,Vista,BLMR11,5,7.65,-38.25,0
Rico,5962085,2021-10-01 0:00:00,C,Vista,BLMR11,3,7.65,-22.95,0
Rico,5962085,2021-10-01 0:00:00,C,Vista,BLMR11,5,7.65,-38.25,0
Rico,5962085,2021-10-01 0:00:00,C,Vista,BLMR11,3,7.65,-22.95,0
Rico,5962085,2021-10-01 0:00:00,C,Vista,BLMR11,5,7.65,-38.25,0
Rico,5962085,2021-10-01 0:00:00,C,Vista,BLMR11,5,7.65,-38.25,0
Genial,3117,2021-10-04 0:00:00,V,Vista,PLCR11,-2,89.48,178.96,0
Genial,3117,2021-10-04 0:00:00,V,Vista,PLCR11,-1,89.48,89.48,0
Genial,3117,2021-10-04 0:00:00,C,Vista,QAGR11,1,49.4,-49.4,0
Genial,3117,2021-10-04 0:00:00,C,Vista,RBFF11,7,58.43,-409.01,0
Genial,3117,2021-10-04 0:00:00,C,Vista,RBRF11,4,76.35,-305.4,0
Genial,3117,2021-10-04 0:00:00,C,Vista,RFOF11,1,79.29,-79.29,0
Genial,3117,2021-10-04 0:00:00,C,Vista,BCFF11,6,73.51,-441.06,0
Genial,3117,2021-10-04 0:00:00,C,Vista,BCIA11,5,87,-435,0
Genial,3117,2021-10-04 0:00:00,V,Vista,PLCR11,-1,89.5,89.5,0
Genial,3117,2021-10-04 0:00:00,V,Vista,VTLT11,-5,91.91,459.55,0
Genial,3117,2021-10-04 0:00:00,C,Vista,VTLT11,5,92,-460,0
Genial,3117,2021-10-04 0:00:00,C,Vista,VTLT11,5,92,-460,0
Genial,3117,2021-10-04 0:00:00,C,Vista,HGFF11,3,74.25,-222.75,0
Genial,3117,2021-10-04 0:00:00,C,Vista,QAGR11,3,49.4,-148.2,0
Genial,3117,2021-10-04 0:00:00,C,Vista,RBRF11,1,76.35,-76.35,0
Genial,3117,2021-10-04 0:00:00,C,Vista,RFOF11,2,79.29,-158.58,0
Genial,3117,2021-10-04 0:00:00,C,Vista,VINO11,7,60.25,-421.75,0
Genial,3117,2021-10-04 0:00:00,C,Vista,OUJP11,3,87.92,-263.76,0
Genial,3117,2021-10-04 0:00:00,C,Vista,XPSF11,6,80.34,-482.04,0
Genial,3117,2021-10-04 0:00:00,C,Vista,QAGR11,1,49.4,-49.4,0
Genial,3117,2021-10-04 0:00:00,C,Vista,QAGR11,1,49.4,-49.4,0
Genial,3117,2021-10-04 0:00:00,C,Vista,HGFF11,3,74.25,-222.75,0
Genial,3117,2021-10-04 0:00:00,C,Vista,PLCR11,4,89.67,-358.68,0
Genial,3117,2021-10-04 0:00:00,C,Vista,PLCR11,5,89.68,-448.4,0
Genial,3117,2021-10-04 0:00:00,C,Vista,RFOF11,1,79.29,-79.29,0
Genial,3117,2021-10-04 0:00:00,C,Vista,QAGR11,1,49.4,-49.4,0
Genial,3117,2021-10-04 0:00:00,C,Vista,RBED11,3,133.09,-399.27,0
Genial,3117,2021-10-04 0:00:00,C,Vista,RFOF11,1,79.29,-79.29,0
Genial,3117,2021-10-04 0:00:00,C,Vista,TORD11,43,10.24,-440.32,0
Genial,3117,2021-10-04 0:00:00,C,Vista,MGFF11,6,68.1,-408.6,0
Genial,3117,2021-10-04 0:00:00,C,Vista,TGAR11,3,125.54,-376.62,0
Genial,3117,2021-10-04 0:00:00,C,Vista,OUJP11,1,87.92,-87.92,0
Genial,3117,2021-10-04 0:00:00,C,Vista,PATL11,6,71.69,-430.14,0
Genial,3117,2021-10-04 0:00:00,C,Vista,GTWR11,5,88.14,-440.7,0
Genial,3117,2021-10-04 0:00:00,C,Vista,BPFF11,6,68.72,-412.32,0
Genial,3117,2021-10-04 0:00:00,C,Vista,PLCR11,1,89.67,-89.67,0
Genial,3117,2021-10-04 0:00:00,C,Vista,MXRF11,43,10.04,-431.72,0
Genial,3117,2021-10-04 0:00:00,C,Vista,OUJP11,1,87.92,-87.92,0
Genial,3117,2021-10-04 0:00:00,C,Vista,RBRF11,1,76.34,-76.34,0
Genial,3117,2021-10-04 0:00:00,C,Vista,QAGR11,1,49.4,-49.4,0
Genial,3117,2021-10-04 0:00:00,C,Vista,QAGR11,1,49.4,-49.4,0
Genial,3117,2021-10-04 0:00:00,V,Vista,PLCR11,-1,89.48,89.48,0
Genial,3118,2021-10-04 0:00:00,C,Opções,PETRJ288,300,1.46,-438,0
Genial,3118,2021-10-04 0:00:00,V,Opções,PETRK310,-300,1.44,432,0
Genial,2827,2021-10-05 0:00:00,C,Opções,PETRK310,300,2.02,-606,0
Genial,2827,2021-10-05 0:00:00,V,Opções,PETRL303,-300,2.12,636,0
Nuinvest,210990,2021-10-14 0:00:00,V,Opções,BRDTK290,-400,0.13,52,0
Rico,6103927,2021-10-15 0:00:00,C,Opções,BOVAV109,100,5.91,-591,0
Rico,6103927,2021-10-15 0:00:00,V,Opções,BOVAW116,-100,6.05,605,0
Rico,6103927,2021-10-15 0:00:00,C,Opções,MGLUV190,500,4.51,-2255,0
Rico,6103927,2021-10-15 0:00:00,V,Opções,MGLUW189,-500,4.38,2190,0
Rico,6103927,2021-10-15 0:00:00,C,Opções,VIIAV110,900,2.89,-2601,0
Rico,6103927,2021-10-15 0:00:00,V,Opções,VIIAW110,-900,2.82,2538,0
Nuinvest,236429,2021-10-15 0:00:00,C,Opções,BOVAJ96,7,6.1,-42.7,0
Nuinvest,236428,2021-10-15 0:00:00,C,Exercício de opções (ativo),BRDT3,400,27.22,-10888,0
Nuinvest,236428,2021-10-15 0:00:00,C,Exercício de opções ( ajuste ),BRDTV275,400,0,0,0
Nuinvest,236428,2021-10-15 0:00:00,V,Vista,BOVA11,-7,110.15,771.05,0
Genial,3118,2021-10-15 0:00:00,V,Opções,PETRW281,-300,0.27,81,0
Genial,3160,2021-10-18 0:00:00,V,Opções,VIIAW790,-100,0.47,47,0
Genial,3160,2021-10-18 0:00:00,V,Opções,GGBRW276,-100,1.13,113,0
Modal,72288,2021-10-20 0:00:00,C,Vista,NPAR11,1,15.53,-15.53,0
Modal,72288,2021-10-20 0:00:00,C,Vista,NPAR11,5,15.69,-78.45,0
Rico,6179584,2021-10-21 0:00:00,V,Vista,BERK34,-34,81.29,2763.86,0
Genial,3254,2021-10-22 0:00:00,C,Opções,PETRL303,300,0.75,-225,0
Genial,2467,2021-10-25 0:00:00,C,Opções,VIIAW790,100,1.08,-108,0
Genial,2467,2021-10-25 0:00:00,V,Opções,TIMSW119,-300,0.34,102,0
Genial,2467,2021-10-25 0:00:00,V,Opções,ENATW140,-200,0.6,120,0
Genial,2467,2021-10-25 0:00:00,C,Opções,PSSAK520,200,0.55,-110,0
Genial,2360,2021-10-26 0:00:00,V,Opções,ECORW860,-1000,0.4,400,0
Modal,104479,2021-10-27 0:00:00,C,Vista,MXRF11,3,10.03,-30.09,0
